SITE,Date,Hour,OZONE,TEMP_F,StateCode,CountyCode,SiteNum,Latitude,Longitude,Time,Parameter,YEAR,Month,Day
27-137-7554,2018-04-25,7,6,42.8,27,137,7554,46.743657,-92.165998,1899-12-31T07:00:00Z,88101,2018,4,25
27-137-7554,2018-04-26,0,20,41,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,4,26
27-137-7554,2018-04-27,0,4,33.8,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,4,27
27-137-7554,2018-04-28,2,3,37.4,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2018,4,28
27-137-7554,2018-04-29,0,5,39.2,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,4,29
27-137-7554,2018-04-30,0,3,39.2,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,4,30
27-137-7554,2018-05-01,1,2,43.4,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,5,01
27-137-7554,2018-05-02,1,6,51.8,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,5,02
27-137-7554,2018-05-03,10,4,51.8,27,137,7554,46.743657,-92.165998,1899-12-31T10:00:00Z,88101,2018,5,03
27-137-7554,2018-05-04,0,4,53,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,5,04
27-137-7554,2018-05-05,1,5,47,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,5,05
27-137-7554,2018-05-06,0,4,46.4,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,5,06
27-137-7554,2018-05-07,2,6,54.2,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2018,5,07
27-137-7554,2018-05-08,7,9,45.2,27,137,7554,46.743657,-92.165998,1899-12-31T07:00:00Z,88101,2018,5,08
27-137-7554,2018-05-09,0,10,44,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,5,09
27-137-7554,2018-05-10,0,7,59,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,5,10
27-137-7554,2018-05-11,16,5,53.6,27,137,7554,46.743657,-92.165998,1899-12-31T16:00:00Z,88101,2018,5,11
27-137-7554,2018-05-12,0,5,46.4,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,5,12
27-137-7554,2018-05-13,0,1,41,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,5,13
27-137-7554,2018-05-14,1,5,48.800000000000004,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,5,14
27-137-7554,2018-05-15,1,3,43.4,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,5,15
27-137-7554,2018-05-16,1,8,51.199999999999996,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,5,16
27-137-7554,2018-05-17,6,17,64.4,27,137,7554,46.743657,-92.165998,1899-12-31T06:00:00Z,88101,2018,5,17
27-137-7554,2018-05-18,3,16,69.8,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2018,5,18
27-137-7554,2018-05-19,3,18,52.4,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2018,5,19
27-137-7554,2018-05-20,3,11,75.2,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2018,5,20
27-137-7554,2018-05-21,0,9,60.8,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,5,21
27-137-7554,2018-05-22,0,6,65,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,5,22
27-137-7554,2018-05-23,1,25,74.60000000000001,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,5,23
27-137-7554,2018-05-24,3,7,80.6,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2018,5,24
27-137-7554,2018-05-25,4,52,80.6,27,137,7554,46.743657,-92.165998,1899-12-31T04:00:00Z,88101,2018,5,25
27-137-7554,2018-05-26,0,24,83.60000000000001,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,5,26
27-137-7554,2018-05-27,6,3,60.199999999999996,27,137,7554,46.743657,-92.165998,1899-12-31T06:00:00Z,88101,2018,5,27
27-137-7554,2018-05-28,1,8,69.8,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,5,28
27-137-7554,2018-05-29,0,12,81.2,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,5,29
27-137-7554,2018-05-30,5,9,74.60000000000001,27,137,7554,46.743657,-92.165998,1899-12-31T05:00:00Z,88101,2018,5,30
27-137-7554,2018-05-31,3,23,68.9,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2018,5,31
27-137-7554,2018-06-01,1,13,69.8,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,6,01
27-137-7554,2018-06-02,5,10,74.60000000000001,27,137,7554,46.743657,-92.165998,1899-12-31T05:00:00Z,88101,2018,6,02
27-137-7554,2018-06-03,7,5,71.6,27,137,7554,46.743657,-92.165998,1899-12-31T07:00:00Z,88101,2018,6,03
27-137-7554,2018-06-04,5,12,72.2,27,137,7554,46.743657,-92.165998,1899-12-31T05:00:00Z,88101,2018,6,04
27-137-7554,2018-06-05,5,18,65,27,137,7554,46.743657,-92.165998,1899-12-31T05:00:00Z,88101,2018,6,05
27-137-7554,2018-06-06,0,19,79.39999999999999,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,6,06
27-137-7554,2018-06-07,5,5,63.2,27,137,7554,46.743657,-92.165998,1899-12-31T05:00:00Z,88101,2018,6,07
27-137-7554,2018-06-08,4,36,66.2,27,137,7554,46.743657,-92.165998,1899-12-31T04:00:00Z,88101,2018,6,08
27-137-7554,2018-06-09,7,14,71.6,27,137,7554,46.743657,-92.165998,1899-12-31T07:00:00Z,88101,2018,6,09
27-137-7554,2018-06-10,2,11,71.6,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2018,6,10
27-137-7554,2018-06-11,1,15,69.8,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,6,11
27-137-7554,2018-06-12,5,11,55.4,27,137,7554,46.743657,-92.165998,1899-12-31T05:00:00Z,88101,2018,6,12
27-137-7554,2018-06-13,2,7,66.8,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2018,6,13
27-137-7554,2018-06-14,7,6,48.2,27,137,7554,46.743657,-92.165998,1899-12-31T07:00:00Z,88101,2018,6,14
27-137-7554,2018-06-15,2,5,69.8,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2018,6,15
27-137-7554,2018-06-16,0,7,74.60000000000001,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,6,16
27-137-7554,2018-06-17,1,15,78.8,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,6,17
27-137-7554,2018-06-18,6,10,65.60000000000001,27,137,7554,46.743657,-92.165998,1899-12-31T06:00:00Z,88101,2018,6,18
27-137-7554,2018-06-19,2,10,53.6,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2018,6,19
27-137-7554,2018-06-20,1,10,51.8,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,6,20
27-137-7554,2018-06-21,1,12,68.6,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,6,21
27-137-7554,2018-06-22,5,14,60.199999999999996,27,137,7554,46.743657,-92.165998,1899-12-31T05:00:00Z,88101,2018,6,22
27-137-7554,2018-06-23,0,24,79.39999999999999,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,6,23
27-137-7554,2018-06-24,0,12,63.2,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,6,24
27-137-7554,2018-06-25,5,6,55.4,27,137,7554,46.743657,-92.165998,1899-12-31T05:00:00Z,88101,2018,6,25
27-137-7554,2018-06-26,0,10,62.6,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,6,26
27-137-7554,2018-06-27,3,13,63.800000000000004,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2018,6,27
27-137-7554,2018-06-28,3,21,81.2,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2018,6,28
27-137-7554,2018-06-29,1,17,79.39999999999999,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,6,29
27-137-7554,2018-06-30,0,7,78.8,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,6,30
27-137-7554,2018-07-01,2,1,69.8,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2018,7,01
27-137-7554,2018-07-02,1,11,69.8,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,7,02
27-137-7554,2018-07-03,1,12,72.8,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,7,03
27-137-7554,2018-07-04,0,32,75.2,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,7,04
27-137-7554,2018-07-05,1,59,77.6,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,7,05
27-137-7554,2018-07-06,5,16,83,27,137,7554,46.743657,-92.165998,1899-12-31T05:00:00Z,88101,2018,7,06
27-137-7554,2018-07-07,0,12,80.6,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,7,07
27-137-7554,2018-07-08,4,7,66.2,27,137,7554,46.743657,-92.165998,1899-12-31T04:00:00Z,88101,2018,7,08
27-137-7554,2018-07-09,3,5,71.6,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2018,7,09
27-137-7554,2018-07-10,6,17,78.8,27,137,7554,46.743657,-92.165998,1899-12-31T06:00:00Z,88101,2018,7,10
27-137-7554,2018-07-11,1,20,73.4,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,7,11
27-137-7554,2018-07-12,0,15,72.8,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,7,12
27-137-7554,2018-07-13,6,27,69.2,27,137,7554,46.743657,-92.165998,1899-12-31T06:00:00Z,88101,2018,7,13
27-137-7554,2018-07-14,0,17,58.4,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,7,14
27-137-7554,2018-07-15,1,19,69.2,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,7,15
27-137-7554,2018-07-16,0,10,72.2,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,7,16
27-137-7554,2018-07-17,4,24,75.2,27,137,7554,46.743657,-92.165998,1899-12-31T04:00:00Z,88101,2018,7,17
27-137-7554,2018-07-18,5,4,69.8,27,137,7554,46.743657,-92.165998,1899-12-31T05:00:00Z,88101,2018,7,18
27-137-7554,2018-07-19,0,24,71.6,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,7,19
27-137-7554,2018-07-20,0,13,80.6,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,7,20
27-137-7554,2018-07-21,1,22,87.8,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,7,21
27-137-7554,2018-07-22,1,13,77.6,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,7,22
27-137-7554,2018-07-23,0,10,74,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,7,23
27-137-7554,2018-07-24,0,17,74,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,7,24
27-137-7554,2018-07-25,2,15,70.39999999999999,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2018,7,25
27-137-7554,2018-07-26,0,24,84.2,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,7,26
27-137-7554,2018-07-27,0,9,62.6,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,7,27
27-137-7554,2018-07-28,0,18,73.4,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,7,28
27-137-7554,2018-07-29,0,6,72.8,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,7,29
27-137-7554,2018-07-30,2,18,77.6,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2018,7,30
27-137-7554,2018-07-31,1,19,78.8,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,7,31
27-137-7554,2018-08-01,2,24,75.8,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2018,8,01
27-137-7554,2018-08-02,1,21,81.2,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,8,02
27-137-7554,2018-08-03,1,16,74.60000000000001,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,8,03
27-137-7554,2018-08-04,1,18,71,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,8,04
27-137-7554,2018-08-05,1,15,77,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,8,05
27-137-7554,2018-08-06,0,25,73.4,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,8,06
27-137-7554,2018-08-07,2,21,73.4,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2018,8,07
27-137-7554,2018-08-08,0,22,78.8,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,8,08
27-137-7554,2018-08-09,0,21,75.2,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,8,09
27-137-7554,2018-08-10,2,24,71.6,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2018,8,10
27-137-7554,2018-08-11,0,19,64.4,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,8,11
27-137-7554,2018-08-12,1,8,75.2,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,8,12
27-137-7554,2018-08-13,4,17,72.8,27,137,7554,46.743657,-92.165998,1899-12-31T04:00:00Z,88101,2018,8,13
27-137-7554,2018-08-14,0,6,63.800000000000004,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,8,14
27-137-7554,2018-08-22,4,11,65,27,137,7554,46.743657,-92.165998,1899-12-31T04:00:00Z,88101,2018,8,22
27-137-7554,2018-08-23,1,16,65,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,8,23
27-137-7554,2018-08-24,2,21,66.2,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2018,8,24
27-137-7554,2018-08-25,0,12,73.4,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,8,25
27-137-7554,2018-08-26,0,8,65,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,8,26
27-137-7554,2018-08-27,2,6,69.8,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2018,8,27
27-137-7554,2018-08-28,4,13,71.6,27,137,7554,46.743657,-92.165998,1899-12-31T04:00:00Z,88101,2018,8,28
27-137-7554,2018-08-29,2,16,64.4,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2018,8,29
27-137-7554,2018-08-30,1,10,66.2,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,8,30
27-137-7554,2018-08-31,1,10,68,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,8,31
27-137-7554,2018-09-01,1,11,70.39999999999999,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,9,01
27-137-7554,2018-09-02,1,12,71,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,9,02
27-137-7554,2018-09-03,0,9,73.4,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,9,03
27-137-7554,2018-09-04,1,9,71.6,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,9,04
27-137-7554,2018-09-05,0,10,62.6,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,9,05
27-137-7554,2018-09-06,0,15,69.8,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,9,06
27-137-7554,2018-09-07,3,15,75.2,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2018,9,07
27-137-7554,2018-09-08,1,12,71.6,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,9,08
27-137-7554,2018-09-09,1,20,71.6,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,9,09
27-137-7554,2018-09-10,5,7,48.2,27,137,7554,46.743657,-92.165998,1899-12-31T05:00:00Z,88101,2018,9,10
27-137-7554,2018-09-11,4,5,49.4,27,137,7554,46.743657,-92.165998,1899-12-31T04:00:00Z,88101,2018,9,11
27-137-7554,2018-09-12,0,9,48.800000000000004,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,9,12
27-137-7554,2018-09-13,1,13,54.8,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,9,13
27-137-7554,2018-09-14,1,13,57.2,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,9,14
27-137-7554,2018-09-15,1,10,57.2,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,9,15
27-137-7554,2018-09-16,3,8,66.8,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2018,9,16
27-137-7554,2018-09-17,0,16,67.4,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,9,17
27-137-7554,2018-09-18,0,7,48.2,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,9,18
27-137-7554,2018-09-19,3,19,62.6,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2018,9,19
27-137-7554,2018-09-20,0,21,67.4,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,9,20
27-137-7554,2018-09-21,4,9,62.6,27,137,7554,46.743657,-92.165998,1899-12-31T04:00:00Z,88101,2018,9,21
27-137-7554,2018-09-22,1,12,69.2,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,9,22
27-137-7554,2018-09-23,0,13,71.6,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,9,23
27-137-7554,2018-09-24,1,11,62,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,9,24
27-137-7554,2018-09-25,0,14,65,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,9,25
27-137-7554,2018-09-26,2,17,73.4,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2018,9,26
27-137-7554,2018-09-27,6,19,79.39999999999999,27,137,7554,46.743657,-92.165998,1899-12-31T06:00:00Z,88101,2018,9,27
27-137-7554,2018-09-28,3,37,75.8,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2018,9,28
27-137-7554,2018-09-29,7,10,46.4,27,137,7554,46.743657,-92.165998,1899-12-31T07:00:00Z,88101,2018,9,29
27-137-7554,2018-09-30,1,6,48.800000000000004,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,9,30
27-137-7554,2018-10-01,0,25,51.8,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,10,01
27-137-7554,2018-10-02,0,12,57.2,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,10,02
27-137-7554,2018-10-03,5,5,45.2,27,137,7554,46.743657,-92.165998,1899-12-31T05:00:00Z,88101,2018,10,03
27-137-7554,2018-10-04,0,4,44.6,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,10,04
27-137-7554,2018-10-05,0,6,47,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,10,05
27-137-7554,2018-10-06,7,5,53.6,27,137,7554,46.743657,-92.165998,1899-12-31T07:00:00Z,88101,2018,10,06
27-137-7554,2018-10-07,13,7,46.4,27,137,7554,46.743657,-92.165998,1899-12-31T13:00:00Z,88101,2018,10,07
27-137-7554,2018-10-08,1,9,48.2,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,10,08
27-137-7554,2018-10-09,1,7,47.6,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,10,09
27-137-7554,2018-10-13,15,12,51.8,27,137,7554,46.743657,-92.165998,1899-12-31T15:00:00Z,88101,2018,10,13
27-137-7554,2018-10-14,1,9,59.6,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,10,14
27-137-7554,2018-10-15,0,8,56,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,10,15
27-137-7554,2018-10-16,7,8,55.4,27,137,7554,46.743657,-92.165998,1899-12-31T07:00:00Z,88101,2018,10,16
27-137-7554,2018-10-17,0,5,51.199999999999996,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,10,17
27-137-7554,2018-10-18,2,6,45.8,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2018,10,18
27-137-7554,2018-10-19,4,8,62.6,27,137,7554,46.743657,-92.165998,1899-12-31T04:00:00Z,88101,2018,10,19
27-137-7554,2018-10-20,1,11,51.8,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,10,20
27-137-7554,2018-10-21,0,4,47.6,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,10,21
27-137-7554,2018-10-22,0,6,55.4,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,10,22
27-137-7554,2018-10-23,4,12,56.6,27,137,7554,46.743657,-92.165998,1899-12-31T04:00:00Z,88101,2018,10,23
27-137-7554,2018-10-24,1,9,67.4,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,10,24
27-137-7554,2018-10-25,2,9,57.800000000000004,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2018,10,25
27-137-7554,2018-10-26,0,13,59.6,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,10,26
27-137-7554,2018-10-27,3,5,51.8,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2018,10,27
27-137-7554,2018-10-28,0,11,44.6,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,10,28
27-137-7554,2018-10-29,3,4,39.2,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2018,10,29
27-137-7554,2018-10-30,0,3,40.4,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,10,30
27-137-7554,2018-10-31,0,4,36.2,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,10,31
